Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:39:27																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
CPNYF1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'006	'001	Sim	Excluído	BRCPNYDBS061	CVM/SRE/DEB-2001/058	04/09/2001			01/08/2001	01/01/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	800	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/01/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	17	MES	01/01/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYG1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'007	'001	Sim	Excluído	BRCPNYDBS079	CVM/SRE/DEB-2001/059	04/09/2001			01/08/2001	01/02/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	800	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	03/02/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	18	MES	01/02/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYH1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'008	'001	Sim	Excluído	BRCPNYDBS087	CVM/SRE/DEB-2001/060	04/09/2001			01/08/2001	01/03/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	800	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	05/03/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	19	MES	01/03/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYI1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'009	'001	Sim	Excluído	BRCPNYDBS095	CVM/SRE/DEB-2001/061	04/09/2001			01/08/2001	01/04/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001		13/08/2001	Escritural	Flutuante	Simples	800	0,	0,	800	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/04/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	20	MES	01/04/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYJ1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'010	'001	Sim	Excluído	BRCPNYDBS0A5	CVM/SRE/DEB-2001/062	04/09/2001			01/08/2001	01/05/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	05/05/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	21	MES	01/05/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYL1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'011	'001	Sim	Excluído	BRCPNYDBS0B3	CVM/SRE/DEB-2001/063	04/09/2001			01/08/2001	01/06/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	03/06/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	22	MES	01/06/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYM1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'012	'001	Sim	Excluído	BRCPNYDBS0C1	CVM/SRE/DEB-2001/064	04/09/2001			01/08/2001	01/07/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001		13/08/2001	Escritural	Flutuante	Simples	800	0,	0,	800	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/07/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	23	MES	01/07/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYN1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'013	'001	Sim	Excluído	BRCPNYDBS0D9	CVM/SRE/DEB-2001/065	04/09/2001			01/08/2001	01/08/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001		13/08/2001	Escritural	Flutuante	Simples	800	0,	0,	800	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/08/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	24	MES	01/08/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYO1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'014	'001	Sim	Excluído	BRCPNYDBS0E7	CVM/SRE/DEB-2001/066	04/09/2001			01/08/2001	01/09/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001		13/08/2001	Escritural	Flutuante	Simples	800	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/09/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	25	MES	01/09/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYP1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'015	'001	Sim	Excluído	BRCPNYDBS0F4	CVM/SRE/DEB-2001/067	04/09/2001			01/08/2001	01/10/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001		13/08/2001	Escritural	Flutuante	Simples	800	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/10/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	26	MES	01/10/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYQ1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'016	'001	Sim	Excluído	BRCPNYDBS0G2	CVM/SRE/DEB-2001/068	04/09/2001			01/08/2001	01/11/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	04/11/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	27	MES	01/11/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYR1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'017	'001	Sim	Excluído	BRCPNYDBS0H0	CVM/SRE/DEB-2001/069	04/09/2001			01/08/2001	01/12/2003	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001		13/08/2001	Escritural	Flutuante	Simples	800	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/12/2003	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	28	MES	01/12/2003	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYS1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'018	'001	Sim	Excluído	BRCPNYDBS0I8	CVM/SRE/DEB-2001/070	04/09/2001			01/08/2001	01/01/2004	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	05/01/2004	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	29	MES	01/01/2004	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CPNYT1    	BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A	'019	'001	Sim	Excluído	BRCPNYDBS0J6	CVM/SRE/DEB-2001/071	04/09/2001			01/08/2001	01/02/2004	VENCIMENTO		01/08/2001	06/09/2001	-	AGE	19/06/2001	   	13/08/2001	Escritural	Flutuante	Simples	800	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	03/02/2004	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	135,000	360	30	MES	01/02/2004	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	5.88778E+13	N	 n 	
CRSC11    	CORISCO FILMES S/A	'UNI	'001	Sim	Excluído	BRCRSCDBS013	CVM/SRE/DEB-2002/002	07/02/2002			01/12/2001	01/12/2008	VENCIMENTO	03/12/2008	01/12/2001	27/02/2002	-	AGE	17/10/2001	AGE	03/12/2001	Escritural	Subordinada	Simples	1.8	0	0	0	0	0	182	0	0	0	0	R$	100.000,000000	R$	0,000000	02/12/2008	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			166,666	12	MES	01/12/2003	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,9000	252	12	MES	01/12/2002	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	4.21692E+13	N	 n 	
CRTE11    	CONCESSIONARIA RIO - TERESOPOLIS S/A	'ÚNI	'001	Sim	Registrado	BRCRTEDBP013	CVM/SRE/DCA-2001/006	26/12/2001			31/12/2001	Indeterminado	 - - - - - - 		-	-	-	AGE	27/08/2001	AGE	05/11/2001	Escritural	Subordinada	Conversível	23.1	0,	0,	13.68	0	0	9.42	0,	0	0,	0	R$	560,550,000	R$	560,550,000	20/07/2016	PRÉ	Integrante de Juros	Não Padrão - SND		-	   	0,00	0,000	-	-		-	-	-	-		-															0,0000	0	-	-	PATICIPACAO DE ACORDO COM ITEM 2.16 DA ESCRITURA  							BANCO BRADESCO S/A	SIMPLIFIC PAVARINI DTVM LTDA	BANCO BRADESCO S/A	BANCO BRASCAN S/A	9.38574E+11	N	 n 	
CSNA11    	COMPANHIA SIDERURGICA NACIONAL	'001	'001	Sim	Excluído	BRCSNADBS016	CVM/SRE/DEB-2002/006	27/02/2002			01/02/2002	01/02/2005	RESGATE TOTAL ANTECIPADO	04/10/2004	01/02/2002	01/03/2002	-	AGE	10/01/2002	RCA	20/02/2002	Escritural	Quirografária	Simples	54	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	05/10/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	27,500	252	32	MES	04/10/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	3.30427E+13	N	 n 	
CSNA12    	COMPANHIA SIDERURGICA NACIONAL	'UNI	'002	Não	Excluído	BRCSNADBS032	CVM/SRE/DEB-2003/020	08/12/2003			01/12/2003	01/12/2006	VENCIMENTO		01/12/2003	09/12/2003	-	RCA	21/10/2003	RCA	05/12/2003	Escritural	Quirografária	Simples	40	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	04/12/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	107,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/06/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO BTG PACTUAL S/A	3.30427E+13	N	 n 	
CSNA13    	COMPANHIA SIDERURGICA NACIONAL	'001	'003	Não	Excluído	BRCSNADBS040	CVM/SRE/DEB-2003/022	19/12/2003			01/12/2003	01/12/2006	VENCIMENTO		01/12/2003	22/12/2003	-	RCA	11/12/2003	RCA	18/12/2003	Escritural	Quirografária	Simples	25	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	04/12/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	106,50	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/06/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	BANCO BTG PACTUAL S/A	3.30427E+13	N	 n 	
CSNA21    	COMPANHIA SIDERURGICA NACIONAL	'002	'001	Sim	Excluído	BRCSNADBS024	CVM/SRE/DEB-2002/007	27/02/2002			01/02/2002	01/02/2006	RESGATE TOTAL ANTECIPADO	09/02/2004	01/02/2002	01/03/2002	-	AGE	10/01/2002		20/02/2002	Escritural	Quirografária	Simples	15	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	10/02/2004	IGP-M	Correção Monetária	Padrão - SND	1	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	132,500	252	24	MES	09/02/2004	Civil	Exponencial	10,000	252	24	MES	09/02/2004	Civil	Exponencial	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	3.30427E+13	N	 n 	
CSNA23    	COMPANHIA SIDERURGICA NACIONAL	'002	'003	Não	Excluído	BRCSNADBS057	CVM/SRE/DEB-2003/023	19/12/2003			01/12/2003	01/12/2008	VENCIMENTO	03/12/2008	01/12/2003	22/12/2003	-	RCA	11/12/2003	RCA	18/12/2003	Escritural	Quirografária	Simples	25	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	02/12/2008	IGP-M	Correção Monetária	Padrão - SND	1	DU	   	0,00	0,000	-			0,0000	0	-	-	-	-	100,000	252	12	MES	01/12/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	BANCO BTG PACTUAL S/A	3.30427E+13	N	 n 	
CSP10     	CESP-CIA ENERGETICA DE SAO PAULO	'UNI	'010	Não	Excluído	BRCESPDBS2A0	CVM/SRE/DEB-2003/009	26/06/2003			01/03/2003	01/09/2007	VENCIMENTO		01/03/2003	30/06/2003	-	AGE	26/02/2003	RCA	26/05/2003	Escritural	Subordinada	Simples	35	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	992,307,031	04/09/2007	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			55,556	1	MES	01/04/2006	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	20,000	252	1	MES	01/03/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	C&D DTVM SA	ITAU UNIBANCO S/A	BANCO ABC-BRASIL S/A	6.09336E+13	N	 n 	
CSPA8     	CESP-CIA ENERGETICA DE SAO PAULO	'001	'008	Não	Excluído	BRCESPDBS1A2	CVM/SRE/DEB-2001/029	05/07/2001			01/04/2001	01/11/2003	VENCIMENTO		01/04/2001	10/07/2001	-	AGE	16/03/2001	   		Escritural	Subordinada	Simples	1.278	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	04/11/2003	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	31	MES	01/11/2003	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	6.09336E+13	N	 n 	
CSPA9     	CESP-CIA ENERGETICA DE SAO PAULO	'001	'009	Não	Excluído	BRCESPDBS1S4	CVM/SRE/DEB-2002/017	25/06/2002			01/02/2002	01/09/2004	VENCIMENTO		01/02/2002	27/06/2002	-	AGE	02/04/2002	   		Escritural	Subordinada	Simples	2.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	02/09/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	31	MES	01/09/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO ABC-BRASIL S/A	6.09336E+13	N	 n 	
CSPB8     	CESP-CIA ENERGETICA DE SAO PAULO	'002	'008	Não	Excluído	BRCESPDBS1B0	CVM/SRE/DEB-2001/030	05/07/2001			01/04/2001	01/12/2003	VENCIMENTO		01/04/2001	10/07/2001	-	AGE	16/03/2001	   		Escritural	Subordinada	Simples	1.278	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	02/12/2003	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	32	MES	01/12/2003	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	6.09336E+13	N	 n 	
CSPB9     	CESP-CIA ENERGETICA DE SAO PAULO	'002	'009	Não	Excluído	BRCESPDBS1T2	CVM/SRE/DEB-2002/018	25/06/2002			01/02/2002	01/10/2004	VENCIMENTO		01/02/2002	27/06/2002	-	AGE	02/04/2002	   		Escritural	Subordinada	Simples	2.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	04/10/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	32	MES	01/10/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO ABC-BRASIL S/A	6.09336E+13	N	 n 	
CSPC12    	COMPANHIA SIDERURGICA PAULISTA - COSIPA	'UNI	'002	Não	Excluído	BRCSPCDBS009	CVM/SRE/DEB-2003/018	05/11/2003			01/09/2003	01/09/2007	RESGATE TOTAL ANTECIPADO	20/10/2004	01/09/2003	07/11/2003	-	RCA	11/07/2003	RCA	15/10/2003	Nominativa	Quirografária	Simples	24	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	21/10/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	25,000	252	13	MES	20/10/2004	Útil	Exponencial	0,5000	252	6	MES	20/10/2004	Civil	Exponencial	0,0000	0	-	-	-							BANCO DO BRASIL S/A	SIMPLIFIC PAVARINI DTVM LTDA		BB BCO DE INVESTIMENTO S/A	2.79089E+12	N	 n 	
CSPC8     	CESP-CIA ENERGETICA DE SAO PAULO	'003	'008	Não	Excluído	BRCESPDBS1C8	CVM/SRE/DEB-2001/031	05/07/2001			01/04/2001	01/01/2004	VENCIMENTO		01/04/2001	10/07/2001	-	AGE	16/03/2001	   		Escritural	Subordinada	Simples	1.278	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	05/01/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	33	MES	01/01/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	6.09336E+13	N	 n 	
CSPC9     	CESP-CIA ENERGETICA DE SAO PAULO	'003	'009	Não	Excluído	BRCESPDBS1U0	CVM/SRE/DEB-2002/019	25/06/2002			01/02/2002	01/11/2004	VENCIMENTO		01/02/2002	27/06/2002	-	AGE	02/04/2002	   		Escritural	Subordinada	Simples	2.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	03/11/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	33	MES	01/11/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO ABC-BRASIL S/A	6.09336E+13	N	 n 	
CSPD8     	CESP-CIA ENERGETICA DE SAO PAULO	'004	'008	Não	Excluído	BRCESPDBS1D6	CVM/SRE/DEB-2001/032	05/07/2001			01/04/2001	01/02/2004	VENCIMENTO		01/04/2001	10/07/2001	-	AGE	16/03/2001	   		Escritural	Subordinada	Simples	1.278	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	03/02/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	34	MES	01/02/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	6.09336E+13	N	 n 	
CSPD9     	CESP-CIA ENERGETICA DE SAO PAULO	'004	'009	Não	Excluído	BRCESPDBS1V8	CVM/SRE/DEB-2002/020	25/06/2002			01/02/2002	01/12/2004	VENCIMENTO		01/02/2002	27/06/2002	-	AGE	02/04/2002	   		Escritural	Subordinada	Simples	2.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	02/12/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	20,000	252	34	MES	01/12/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO ABC-BRASIL S/A	6.09336E+13	N	 n 	
