Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:35:11																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
CFLC23    	ENERGISA MINAS GERAIS DISTRIBUIDORA DE ENERGIA S/A	'002	'003	Não	Excluído	BRFLCLDBS055	SEP/GER/DEB - 98/049	13/07/1998			01/08/1997	01/02/2006	VENCIMENTO		01/02/2001	14/07/1998	-	AGE	28/11/1997	AGE	18/06/1998	Nominativa	Flutuante	Simples	2.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	1.791,615896	02/02/2006	TJLP	Integrante de Juros	Padrão - SND	0	DC	0	0,00	6,000	Linear			0,0000	6	MES	01/08/2001	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	40,000	360	6	MES	01/08/2001	Civil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	PLANNER TRUSTEE DTVM LTDA.		UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	1.95276E+13	N	 n 	
CFLC24    	ENERGISA MINAS GERAIS DISTRIBUIDORA DE ENERGIA S/A	'002	'004	Não	Excluído	BRFLCLDBP010	SEP/GER/DCA - 98/038	21/10/1998			08/12/1997	08/12/2007	VENCIMENTO		08/12/2000	22/10/1998	-	AGE	04/05/1998	   		Nominativa	Real	Conversível	1.067.696	0	0	0	0	0	0	0	0	0	0	R$	50,000,000	R$	0,000000	11/12/2007	TJLP	Integrante de Juros	Padrão - SND	0	DC	   	0,00	6,000	Linear			200,000	12	MES	08/12/2003	-	Percentual fixo sobre o valor nominal atualizado em períodos uniformes	25,000	360	12	MES	08/12/2001	Civil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	SLW CVC LTDA.	 SEM INSTITUIÇÃO DEPOSITÁRIA	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	1.95276E+13	N	 n 	
CGAS11    	COMPANHIA DE GAS DE SAO PAULO - COMGAS	'001	'001	ND	Excluído	BRCGASDBP016	SEP/GER/DCA - 96/011	30/07/1996			01/04/1996	01/04/2001	CONVERSÃO	01/07/1998	01/04/1996	-	-	AGE	19/06/1995			Nominativa	Subordinada	Conversível	4.318	0,	0,	0	0	0	0	0	0	0	0	R$	11.578,700000	R$	0,000000		ANBID	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 		-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.		BANESPA S/A CCT	6.18566E+13	N	 n 	
CHAP11    	S/A INDUSTRIA E COMERCIO CHAPECO	'UNI	'001	ND	Excluído	BRCHAPDBS014	SEP/GER/DEB - 90/044	06/09/1990			01/06/1990	Indeterminado	CANCELAMENTO		01/02/1996	11/09/1990	-	AGE	04/06/1990			Nominativa	Flutuante	Simples	20	0,	0,	0	0	0	0	0	0	0	0	Cr$	43.979,300000	R$	0,000000	01/07/2002	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER-SANVEST TRUSTEE DTVM LTDA.	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	8.32969E+13	N	 n 	
CHAP12    	S/A INDUSTRIA E COMERCIO CHAPECO	'001	'002	ND	Excluído	BRCHAPDBO013	SEP/GER/DCA - 95/031	20/12/1995			01/12/1995	01/12/2000	VENCIMENTO	23/07/2001	01/12/1999	21/12/1995	-	AGE	30/11/1995			Escritural	Flutuante	Conversível	3.273	0,	0,	0	0	0	0	0	0	0	0	R$	3.000,000000	R$	0,000000		INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000	TJLP + 6,00 %  a.a. - 	-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BANCO FATOR S/A	8.32969E+13	N	 n 	
CHAP22    	S/A INDUSTRIA E COMERCIO CHAPECO	'002	'002	ND	Excluído	BRCHAPDBP010	SEP/GER/DCA - 95/032	20/12/1995			01/12/1995	01/12/2000	VENCIMENTO	23/07/2001	01/12/1999	21/12/1995	-	AGE	30/11/1995			Escritural	Flutuante	Conversível	6.513	0,	0,	0	0	0	0	0	0	0	0	R$	3.000,000000	R$	0,000000		INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000	TJLP + 6,00 %  a.a. - 	-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BANCO FATOR S/A	8.32969E+13	N	 n 	
CHAP32    	S/A INDUSTRIA E COMERCIO CHAPECO	'003	'002	ND	Excluído	BRCHAPDBM017	SEP/GER/DCA - 95/034	29/12/1995			01/12/1995	01/12/2003	CANCELAMENTO	30/01/1996	01/02/1997	-	-	AGE	30/11/1995			Escritural	Flutuante	Conversível	2.214	0,	0,	0	0	0	0	0	0	0	0	R$	3.000,000000	R$	0,000000		SEM-ÍNDICE	-	Não Padrão - SND	0	DC	0	0,00	0,000	-	3,0000% a.a 360 dias		30,000	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BANCO FATOR S/A	8.32969E+13	N	 n 	
CIAM11    	CIA. INTER-ATLANTICO DE ARRENDAMENTO MERCANTIL    	'001	'001	ND	Excluído	0	SEP/GER/DEB - 91/061	16/12/1991			01/11/1991	03/01/1994	VENCIMENTO		01/01/1992	-	-	AGE	30/09/1991	   		Nominativa	Subordinada	Simples	63	0	0	0	0	0	0	0	0	0	0	Cr$	100.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 14,00 %  a.a. - 	-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	-							BANCO BOAVISTA INTER-ATLANTICO S/A      	DISTRIGOLD DTVM LTDA.		BANCO BOAVISTA INTERATLÂNTICO S/A	3.41182E+13	N	 n 	
CIAM12    	CIA. INTER-ATLANTICO DE ARRENDAMENTO MERCANTIL    	'001	'002	ND	Excluído	BRINTLDBS018	SEP/GER/DEB - 95/044	19/07/1995			01/06/1995	31/05/1997	VENCIMENTO	31/12/1999	01/06/1995	-	-	AGE	29/05/1995			Escritural	Subordinada	Simples	100	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		TR	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias		-	-	-	-		-															0,0000	0,	-	-	-							BANCO BOAVISTA INTER-ATLANTICO S/A      	SIMPLIFIC PAVARINI DTVM LTDA		BANCO BOAVISTA INTERATLÂNTICO S/A	3.41182E+13	N	 n 	
CIAM13    	CIA. INTER-ATLANTICO DE ARRENDAMENTO MERCANTIL    	'001	'003	ND	Excluído	BRINTLDBS026	SEP/GER/DEB - 96/024	14/03/1996			01/01/1996	31/12/1998	VENCIMENTO		01/01/1996	-	-	AGE	02/01/1996			Escritural	Subordinada	Simples	50	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		TR	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias		-	-	-	-		-															0,0000	0,	-	-	-							BANCO BOAVISTA INTER-ATLANTICO S/A      	PLANNER-SANVEST TRUSTEE DTVM LTDA.		BANCO BOAVISTA INTERATLÂNTICO S/A	3.41182E+13	N	 n 	
CIIT12    	COMPANHIA INDUSTRIAL ITAUNENSE                    	'001	'002	Não	Excluído	BRCIITDBS017	CVM/SRE/DEB - 99/002	28/01/1999			01/12/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/12/1997	01/02/1999	-	AGE	10/10/1997	AGE	26/03/1998	Escritural	Subordinada	Simples	20	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	2.354,282477	01/03/2005	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							SEM BANCO LIQUIDANTE/MANDATARIO	SIMPLIFIC PAVARINI DTVM LTDA	ITAU UNIBANCO S/A	BANIF PRIMUS CVC S/A	2.12541E+13	N	 n 	
CJEN11    	TESC - TERMINAL SANTA CATARINA S/A	'UNI	'001	Não	Excluído	BRCJENDBP013	SEP/GER-2/DCA-98/042	13/11/1998			01/08/1998	01/08/2008	CANCELAMENTO	16/08/2007	25/04/2002	18/11/1998	-	AGE	24/08/1998	AGE	05/10/1998	Escritural	Subordinada	Conversível	2.5	0	0	0	0	0	0	1.105	0	0	0	R$	10.000,000000	R$	0,000000	25/07/2007	INPC	Correção Monetária	Não Padrão - SND	0	DC	   	0,00	0,000	-	8,0000% a.a 365 dias		71,428	-	MES	25/10/2005		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	0,006750% DA REC. LIQUIDA DA ANCAR EMPREEND. COM. 							SEM BANCO LIQUIDANTE/MANDATARIO	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	1.11554E+12	N	 n 	
CJSC11    	CASA JOSE SILVA CONFECCOES S/A	'001	'001	ND	Excluído	BRCJSCDBO019	SEP/GER/DCA - 96/015	06/11/1996			01/08/1996	01/08/1999	CONVERSÃO	24/12/1996	01/08/1996	-	-	AGE	24/08/1996			Escritural	Subordinada	Conversível	1.5	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		ANBID	Integrante de Juros	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,2000% a.a 360 dias		-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	APORTE DTVM LTDA.		BANCO SCHAHIN S/A	3.30249E+13	N	 n 	
CJSC21    	CASA JOSE SILVA CONFECCOES S/A	'002	'001	ND	Excluído	BRCJSCDBP016	SEP/GER/DCA - 96/016	06/11/1996			01/08/1996	01/08/1999	CANCELAMENTO	26/05/1998	01/08/1996	-	-	AGE	24/08/1996			Escritural	Real	Conversível	3	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		SEM-ÍNDICE	-	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 		-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	APORTE DTVM LTDA.		BANCO SCHAHIN S/A	3.30249E+13	N	 n 	
CLAM14    	CITIBANK LEASING S/A ARRENDAMENTO MERCANTIL	'001	'004	ND	Excluído		SEP/GER/DEB - 92/001	11/01/1992			01/12/1991	01/12/1994	VENCIMENTO		01/12/1991	-	-	AGE	08/11/1991			Nominativa	Subordinada	Simples	8.75	0,	0,	0	0	0	0	0	0	0	0	Cr$	1.000.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	26,0000% a.a 360 dias		-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							CITIBANK N A                            	DISTRIGOLD DTVM LTDA.		CITIBANK CCTVM S/A	3.41121E+13	N	 n 	
CLAM15    	CITIBANK LEASING S/A ARRENDAMENTO MERCANTIL	'UNI	'005	ND	Excluído	BRCYLSDBS010	SEP/GER/DEB - 96/085	30/08/1996			02/09/1996	02/09/2001	VENCIMENTO		02/09/1996	-	-	AGE	10/05/1996	   		Nominativa	Subordinada	Simples	200	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		ANBID	Integrante de Juros	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							CITIBANK N A                            	OLIVEIRA TRUST DTVM S/A		CITIBANK CCTVM S/A	3.41121E+13	N	 n 	
CLPA11    	CEL PARTICIPACOES S/A - CELPAR                    	'001	'001	Não	Excluído	BRCLPADBS016	SEP/GER-2/DEB-98/011	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/06/1998	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	158,530,000	R$	379,817,039	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA12    	CEL PARTICIPACOES S/A - CELPAR                    	'010	'001	Não	Excluído	BRCLPADBS0A5	SEP/GER-2/DEB-98/020	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/03/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	775,640,000	R$	1.411,185257	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA21    	CEL PARTICIPACOES S/A - CELPAR                    	'002	'001	Não	Excluído	BRCLPADBS024	SEP/GER-2/DEB-98/012	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/07/1998	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	156,140,000	R$	378,367,686	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA22    	CEL PARTICIPACOES S/A - CELPAR                    	'011	'001	Não	Excluído	BRCLPADBS0B3	SEP/GER-2/DEB-98/021	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/04/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	768,350,000	R$	1.328,227450	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA31    	CEL PARTICIPACOES S/A - CELPAR                    	'003	'001	Não	Excluído	BRCLPADBS032	SEP/GER-2/DEB-98/013	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/08/1998	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	153,710,000	R$	379,002,809	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA32    	CEL PARTICIPACOES S/A - CELPAR                    	'012	'001	Não	Excluído	BRCLPADBS0C1	SEP/GER-2/DEB-98/022	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/05/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	761,130,000	R$	1.316,129127	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA41    	CEL PARTICIPACOES S/A - CELPAR                    	'004	'001	Não	Excluído	BRCLPADBS040	SEP/GER-2/DEB-98/014	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/09/1998	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	151,310,000	R$	379,591,368	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA42    	CEL PARTICIPACOES S/A - CELPAR                    	'013	'001	Não	Excluído	BRCLPADBS0D9	SEP/GER-2/DEB-98/023	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/06/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	753,970,000	R$	1.476,509856	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA51    	CEL PARTICIPACOES S/A - CELPAR                    	'005	'001	Não	Excluído	BRCLPADBS057	SEP/GER-2/DEB-98/015	26/03/1998			01/11/1997	01/10/1998	VENCIMENTO		01/11/1997	-	-	AGE	20/10/1997			Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	149,030,000	R$	0,000000		SEM-ÍNDICE	-	Não Padrão - SND	0	DC	0	0,00	0,000	-	22,0000% a.a 360 dias		-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA52    	CEL PARTICIPACOES S/A - CELPAR                    	'014	'001	Não	Excluído	BRCLPADBS0E7	SEP/GER-2/DEB-98/024	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/07/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	746,890,000	R$	1.411,356182	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA61    	CEL PARTICIPACOES S/A - CELPAR                    	'006	'001	Não	Excluído	BRCLPADBS065	SEP/GER-2/DEB-98/016	26/03/1998			01/11/1997	01/11/1998	VENCIMENTO		01/11/1997	-	-	AGE	20/10/1997			Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	146,710,000	R$	0,000000		SEM-ÍNDICE	-	Não Padrão - SND	0	DC	0	0,00	0,000	-	20,0000% a.a 360 dias		-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA62    	CEL PARTICIPACOES S/A - CELPAR                    	'015	'001	Não	Excluído	BRCLPADBS0F4	SEP/GER-2/DEB-98/025	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/08/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	739,870,000	R$	1.411,764732	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA71    	CEL PARTICIPACOES S/A - CELPAR                    	'007	'001	Não	Excluído	BRCLPADBS073	SEP/GER-2/DEB-98/017	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/11/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	797,930,000	R$	1.189,917914	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA72    	CEL PARTICIPACOES S/A - CELPAR                    	'016	'001	Não	Excluído	BRCLPADBS0G2	SEP/GER-2/DEB-98/026	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/09/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	732,910,000	R$	1.412,187922	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA81    	CEL PARTICIPACOES S/A - CELPAR                    	'008	'001	Não	Excluído	BRCLPADBS081	SEP/GER-2/DEB-98/018	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/01/2001	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	790,430,000	R$	1.190,116182	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA82    	CEL PARTICIPACOES S/A - CELPAR                    	'017	'001	Não	Excluído	BRCLPADBS0H0	SEP/GER-2/DEB-98/027	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/10/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	726,020,000	R$	1.411,944244	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA91    	CEL PARTICIPACOES S/A - CELPAR                    	'009	'001	Não	Excluído	BRCLPADBS099	SEP/GER-2/DEB-98/019	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/02/2001	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	783,000,000	R$	1.190,568814	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLPA92    	CEL PARTICIPACOES S/A - CELPAR                    	'018	'001	Não	Excluído	BRCLPADBS0I8	SEP/GER-2/DEB-98/028	26/03/1998			01/11/1997	Indeterminado	VENCIMENTO ANTECIPADO		01/11/2000	27/03/1998	-	AGE	20/10/1997	   		Nominativa	Real	Simples	1	0,	0,	0	0	0	0	0	0	0	0	R$	719,200,000	R$	1.412,299704	01/08/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	OLIVEIRA TRUST DTVM S/A	2.20179E+12	N	 n 	
CLTE12    	CELITE S/A INDUSTRIA E COMERCIO                   	'001	'002	ND	Excluído	BRCLTEDBS010	SEP/GER/DEB - 95/082	25/09/1995			01/08/1995	01/08/1998	CANCELAMENTO	22/05/1997	01/08/1995	-	-	AGE	21/07/1995			Nominativa	Flutuante	Simples	1.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000		TR	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 10,00 %  a.a. - 	-	-	-	-		-															0,0000	0,	-	-	-							BANCO BRADESCO S/A	SLW CVC LTDA.		SOCOPA SOCIEDADE CORRETORA PAULISTA S/A	6.11357E+13	N	 n 	
